,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
6170,Pinks,991.595062597,909.682897385,999.793533617,Military,163.786776919,Yes,Yes
6171,Yellows,537.957928483,588.548327614,829.417397497,Healthcare,215.899074467,Yes,No
6172,Reds,634.206339404,659.421023696,741.383507936,Social,47.3293236454,Yes,No
6173,Reds,370.257300609,702.355239703,850.035295877,Healthcare,77.2528171401,Yes,No
6174,Oranges,387.020553439,531.254492142,761.480737411,Education,15.3380305448,Yes,No
6175,Yellows,348.883145556,553.326102379,614.298269922,Financial,25.4002901894,Yes,No
6176,Oranges,778.249417869,859.958684243,681.515852703,Healthcare,152.81025894,Yes,No
6177,Blues,598.255564351,639.518931355,673.58052874,Education,57.5835352795,Yes,No
6178,Greys,644.458717258,581.499314607,676.010840234,Environment,272.677327164,Yes,No
6179,Yellows,469.58568298,681.576744566,886.019877947,Environment,13.4291339215,Yes,No
6180,Pinks,876.059698547,572.199231945,636.853153937,Other,12.6502476091,Yes,Yes
6181,Greens,584.648677463,466.47446894,145.957143977,Other,242.197697118,Yes,Yes
6182,Blues,418.01975107,581.816236621,622.248267981,Environment,92.6204058098,Yes,No
6183,Oranges,400.053593622,573.618637862,792.292113099,Social,321.600387034,Yes,No
6184,Reds,404.670271473,732.532940017,865.793338044,Financial,36.4748587062,Yes,No
6185,Whites,,865.924946923,377.089137499,Foreign_Affairs,38.2311319455,Yes,Yes
6186,Yellows,484.644261669,564.238055116,913.834915816,Environment,243.947533571,Yes,No
6187,Browns,667.197073629,444.16232933,748.720711746,Environment,383.53541853,No,No
6188,Reds,592.733496575,639.33795625,701.542387662,Financial,121.794852274,Yes,No
6189,Pinks,793.605789493,719.345583813,752.612460356,Military,161.914648737,Yes,Yes
6190,Reds,593.763338438,691.65154656,678.676130663,Environment,120.174243374,Yes,No
6191,Yellows,427.481747064,639.90165513,670.397974934,Financial,253.234444019,Yes,No
6192,Blues,583.948367732,641.943049409,,Education,69.8979187559,Yes,No
6193,Yellows,462.658563678,667.249389456,821.103728425,Social,43.6011627272,Yes,No
6194,Yellows,494.871783273,568.02198919,728.150936342,Social,84.7132954045,Yes,No
6195,Oranges,405.404868455,559.170878171,,Environment,216.085346116,Yes,No
6196,Greys,436.52315143,576.766254574,722.512322354,Social,97.2942048247,Yes,No
6197,Yellows,379.083901095,592.078180889,649.407842374,Healthcare,192.106722574,Yes,No
6198,Reds,617.946203919,702.86671406,712.87744953,Social,265.712472242,Yes,No
6199,Greens,678.676658671,,459.176772973,Foreign_Affairs,136.92492219,Yes,Yes
6200,Greys,437.143012621,594.507436763,730.106193592,Financial,152.597905138,Yes,No
6201,Oranges,391.864406745,515.785885731,762.835150475,Education,31.7808279975,Yes,No
6202,Greens,913.866541414,836.322547172,792.667377274,Foreign_Affairs,168.559407685,Yes,Yes
6203,Reds,373.772159752,720.035648511,817.668188041,Healthcare,50.195086134,Yes,No
6204,Greens,989.162165087,999.457935385,978.315230226,Other,39.9388732213,Yes,Yes
6205,Blues,418.34868728,591.915415792,577.447171946,Financial,96.9031753451,Yes,No
6206,Whites,927.120951237,938.634673284,951.322256684,Foreign_Affairs,90.0677065236,Yes,Yes
6207,Yellows,418.499931749,602.803350784,600.695698213,Healthcare,275.170358322,Yes,No
6208,Browns,848.293876341,194.58215102,545.968376897,Education,387.104649879,No,No
6209,Whites,6.96199038066,239.8631757,617.746133647,Foreign_Affairs,38.989151779,Yes,Yes
6210,Oranges,437.486346374,595.843453479,786.844205146,Environment,79.9119026256,Yes,No
6211,Oranges,443.587351562,566.519302659,776.989567052,Environment,19.4838183571,Yes,No
6212,Reds,432.582236554,724.484034075,918.385740305,Healthcare,128.949430499,Yes,No
6213,Pinks,877.135825578,759.259073064,943.11430685,Other,93.9495105119,Yes,Yes
6214,Yellows,497.962002283,571.049466266,847.336876385,Financial,60.1447056034,Yes,No
6215,Yellows,493.07947148,609.059823824,788.338352202,Education,76.1856029401,Yes,No
6216,Oranges,476.700039196,582.068606484,761.576600789,Financial,36.2177970203,Yes,No
6217,Yellows,392.038855262,588.873570628,682.904019103,Healthcare,90.7444973196,Yes,No
6218,Yellows,538.796149581,592.921902836,797.790502983,Healthcare,62.4395115393,Yes,No
6219,Reds,593.130010723,697.846083467,726.062851108,Social,131.652984058,Yes,No
6220,Oranges,776.778638703,862.05295415,698.811618951,Social,339.963538108,Yes,No
6221,Greens,215.531589508,203.781195216,25.5980491638,Other,319.375584435,Yes,Yes
6222,Yellows,588.743388836,617.924888368,725.532973586,Environment,133.832130726,Yes,No
6223,Yellows,415.609459505,617.611815102,621.404069076,Financial,38.4371085919,Yes,No
6224,Yellows,409.708213175,569.742276646,664.752733845,Healthcare,87.4382586054,Yes,No
6225,Reds,373.968270228,752.030919719,858.252813299,Social,86.3054510203,Yes,No
6226,Pinks,999.527851056,693.323783809,860.664674131,Military,134.580111403,Yes,Yes
6227,Yellows,488.842920016,516.329609069,616.661957356,Environment,315.353173666,Yes,No
6228,Blues,622.509727398,656.719402251,680.33350338,Healthcare,43.4050433226,Yes,No
6229,Greens,959.997291405,981.540370122,711.927665863,Other,250.516434605,Yes,Yes
6230,Blues,405.613567865,543.809236531,580.617676238,Education,45.8364669592,Yes,No
6231,Yellows,505.677971864,587.82701376,722.177677125,Environment,19.5741046937,Yes,No
6232,Yellows,415.383083365,608.487579178,600.910575008,Education,106.415749969,Yes,No
6233,Greys,609.97192959,590.675134293,647.501259999,Healthcare,139.765826578,Yes,No
6234,Oranges,833.857065768,848.748482108,708.999004574,Financial,8.05425492,Yes,No
6235,Greys,441.70886087,587.142808492,733.079379062,Healthcare,54.5715460476,Yes,No
6236,Reds,590.84307838,654.719254542,681.271795399,Environment,66.9577068345,Yes,No
6237,Whites,71.797078941,377.054717383,867.714961259,Military,93.2078880243,Yes,Yes
6238,Yellows,375.165483432,,640.815300748,Social,65.7063334169,Yes,No
6239,Whites,744.735457934,748.701180103,969.701906964,Military,199.183928946,Yes,Yes
6240,Yellows,407.255582787,565.630600127,654.209072655,Education,277.499039018,Yes,No
6241,Reds,403.658086478,719.826944157,884.0245052,Education,28.941753752,Yes,No
6242,Blues,608.619481021,623.080356102,654.157489006,Financial,42.5303372518,Yes,No
6243,Yellows,357.781079579,574.100357269,589.524057128,Environment,33.1235393384,Yes,No
6244,Greys,464.987266161,597.947852636,707.772778997,Environment,117.904754227,Yes,No
6245,Yellows,417.972989974,608.94667202,569.933098156,Financial,124.456282046,Yes,No
6246,Browns,683.183615362,552.644511925,747.239971456,Environment,579.888476171,No,No
6247,Yellows,548.227767424,681.065698014,734.31046159,Healthcare,143.198658052,Yes,No
6248,Greys,432.486426607,598.613922822,730.120669856,Education,249.514154655,Yes,No
6249,Reds,404.297893609,671.407581194,869.737482095,Education,321.112869019,Yes,No
6250,Oranges,834.240220088,871.136480903,745.920595538,Social,310.354536405,Yes,No
6251,Greens,649.814522406,501.66554554,401.843427215,Other,246.645335096,Yes,Yes
6252,Pinks,866.312208739,729.200931499,794.754421637,Other,124.098659515,Yes,Yes
6253,Yellows,384.356613533,603.076641614,566.366442767,Education,301.252664732,Yes,No
6254,Reds,605.117139296,683.23984401,697.176693238,Environment,238.604387364,Yes,No
6255,Yellows,399.438820356,533.133157598,647.770994094,Education,33.845404565,Yes,No
6256,Browns,127.835848127,361.169243267,953.231740431,Social,407.750199902,No,No
6257,Reds,608.784942803,640.35178447,686.859932223,Healthcare,175.315175586,Yes,No
6258,Browns,92.3699694714,565.287023532,83.3484246044,,558.409522467,No,No
6259,Reds,364.357689642,702.759885281,876.551452343,Education,145.901915204,Yes,No
6260,Oranges,798.072597155,854.531518882,674.062166137,Healthcare,152.133377533,Yes,No
6261,Yellows,420.959806173,568.89761779,590.814712985,Financial,258.266432496,Yes,No
6262,Pinks,652.601140658,603.102876339,782.788979625,Other,66.3085187304,Yes,Yes
6263,Yellows,450.621940682,618.016976972,738.93739007,Social,283.443289863,Yes,No
6264,Oranges,418.711519232,546.124700108,734.260705325,Healthcare,81.6950375842,Yes,No
6265,Browns,755.822602695,138.606499737,353.952888916,Social,481.331048921,No,No
6266,Pinks,955.556674894,890.205005882,910.865363174,Military,245.622218168,Yes,Yes
6267,Whites,867.070815293,909.428883133,938.283084332,Foreign_Affairs,116.71401218,Yes,Yes
6268,Yellows,337.68849039,617.771254068,602.680696519,Healthcare,169.189562673,Yes,No
6269,Blues,433.69683465,598.933982964,610.18774391,Education,72.9620164337,Yes,No
6270,Greens,947.636353298,959.997260513,824.536395259,Foreign_Affairs,33.9357474671,Yes,Yes
6271,Greys,409.792686216,585.203066184,696.613929041,Healthcare,82.3375159494,Yes,No
6272,Oranges,399.021560878,559.36820785,777.374400592,Social,146.048884007,Yes,No
6273,Blues,400.422379324,549.15474454,582.499447736,Environment,99.0404781006,Yes,No
6274,Yellows,524.013914634,641.080308408,733.251408968,Healthcare,86.5137877221,Yes,No
6275,Yellows,432.5171559,578.030996863,637.108318722,Healthcare,107.694922171,Yes,No
6276,Whites,972.518278984,976.461853939,997.248755703,Military,47.909228924,Yes,Yes
6277,Blues,623.077888748,685.929967541,701.376198849,Healthcare,37.610851148,Yes,No
6278,Greys,615.471539112,572.604374011,658.990637545,Education,31.1703362376,Yes,No
6279,Pinks,962.5089086,846.530672861,980.547582143,Military,123.329254184,Yes,Yes
6280,Greys,670.737127822,630.408700473,667.240875473,Financial,151.810762162,Yes,No
6281,Pinks,790.992801617,702.142554335,836.323835893,Other,132.299157441,Yes,Yes
6282,Blues,446.059812388,582.178568435,593.423895739,Environment,153.045340824,Yes,No
6283,Blues,417.560694266,580.387005004,617.537142228,Environment,89.9081737151,Yes,No
6284,Whites,837.392995134,999.905723437,840.394237662,Foreign_Affairs,84.0830572925,Yes,Yes
6285,Greys,446.132290731,602.581263366,737.695700938,Education,209.325305789,Yes,No
6286,Yellows,507.463714202,582.715708312,835.334017795,Financial,188.909408334,Yes,No
6287,Blues,405.914041273,577.774254697,579.232354367,Environment,173.178979867,Yes,No
6288,Oranges,403.660457613,578.471486114,773.354988473,Education,59.9089458964,Yes,No
6289,Yellows,507.582761735,601.647237004,785.343493709,Healthcare,159.026698931,Yes,No
6290,Browns,315.951873687,180.92659813,465.462321831,Environment,664.99486174,No,No
6291,Yellows,497.142698189,595.385554462,805.423488673,Financial,30.7242809667,Yes,No
6292,Yellows,485.45909574,592.321458885,784.360166013,Social,241.834782862,Yes,No
6293,Blues,614.788691427,670.999614675,669.788367558,Healthcare,211.067373349,Yes,No
6294,Oranges,435.6043555,574.652935538,776.685367764,Education,43.3206530972,Yes,No
6295,Browns,679.144095607,443.901036842,399.037019946,Financial,436.402767628,No,No
6296,Yellows,307.26131907,527.613949034,577.269647126,Financial,47.9430333952,Yes,No
6297,Yellows,380.193081835,552.917267729,617.243032395,Environment,44.7992265305,Yes,No
6298,Greys,448.661060817,614.732032548,715.611491374,Environment,90.1220221595,Yes,No
6299,Yellows,536.827976933,606.782145662,770.789549492,Financial,205.191375798,Yes,No
6300,Oranges,437.363847137,581.02154511,745.564629867,Education,25.1851385929,Yes,No
6301,Greys,465.471167026,615.626524824,752.764554278,Environment,127.330032493,Yes,No
6302,Browns,818.457052112,430.892717563,886.361970366,Education,405.828029254,No,No
6303,Reds,355.14976967,691.607837873,793.549189178,Social,86.0471007308,Yes,No
6304,Greys,461.42429874,591.618164506,722.325435716,Environment,75.9117879688,Yes,No
6305,Blues,428.599524289,573.269126655,609.512509083,Social,107.5782153,Yes,No
6306,Yellows,548.56874813,684.74733551,865.707708351,Healthcare,166.347737554,Yes,No
6307,Oranges,432.637316004,604.55976391,794.140697646,Environment,197.492637389,Yes,No
6308,Blues,425.501849594,563.798840321,604.882303764,Social,82.5696129324,Yes,No
6309,Reds,564.468775367,634.257133019,650.957226848,Social,142.335140228,Yes,No
6310,Pinks,786.444885436,754.562258022,757.851701371,Military,309.854335706,Yes,Yes
6311,Greens,752.892172323,552.789318557,157.833585981,Foreign_Affairs,114.357254372,Yes,Yes
6312,Yellows,344.848543698,603.843508957,611.592150441,Education,35.4852153788,Yes,No
6313,Greys,435.253582061,607.331594781,729.440934828,Healthcare,138.707537086,Yes,No
6314,Greys,644.993763261,586.531605891,675.908115183,Financial,48.8679431637,Yes,No
6315,Blues,442.113166754,568.664005066,611.206252653,Healthcare,27.8474242767,Yes,No
6316,Yellows,317.46105228,507.661880813,521.769122404,Healthcare,64.8851497063,Yes,No
6317,Blues,402.427483737,570.458296372,585.534322861,Healthcare,191.41764057,Yes,No
6318,Whites,417.361319996,607.915745772,987.297695082,Foreign_Affairs,284.441963345,Yes,Yes
6319,Oranges,446.524339506,583.238811416,776.884567929,Social,105.170879482,,No
6320,Purples,694.30572119,529.589516926,575.93590867,Education,-66.582697941,No,Yes
6321,Reds,396.048722644,730.546587235,888.324765401,Financial,266.584543124,Yes,No
6322,Pinks,702.270201674,344.212705968,415.623695708,Other,72.3761774685,Yes,Yes
6323,Reds,331.75161615,694.003160902,824.641044531,Education,123.261154631,Yes,No
6324,Oranges,440.455657188,560.17939072,723.079018293,Healthcare,27.1464607818,Yes,No
6325,Reds,632.985567846,651.58846183,721.20562147,Financial,77.1943464196,Yes,No
6326,Reds,556.554725295,619.922822258,679.837258486,Social,188.076844563,Yes,No
6327,Yellows,451.842293125,647.899370786,660.626628477,Healthcare,159.875280754,Yes,No
6328,Browns,561.369546869,596.978719785,231.451542188,Environment,432.557035056,No,No
6329,Yellows,417.138279383,609.360682091,617.510658369,Healthcare,117.41112251,Yes,No
6330,Reds,377.890800289,666.940135024,807.450254674,Social,73.4344817095,Yes,No
6331,Oranges,467.415378644,569.243773603,766.313785003,Healthcare,196.702809402,Yes,No
6332,Yellows,367.579774031,592.591569727,537.208952519,Financial,144.550760785,Yes,No
6333,Blues,583.542470583,651.619100005,668.342086798,Social,65.5158854716,Yes,
6334,Blues,597.010557016,663.874585304,665.850460283,Environment,134.040743262,Yes,No
6335,Reds,377.145627972,716.462027276,854.250075617,Social,134.335847945,Yes,No
6336,Greys,440.272863114,593.628000886,718.860395167,Education,84.2076318009,Yes,No
6337,Greys,451.383951277,590.750797342,740.540164324,Education,200.654218049,Yes,No
6338,Greens,813.74042047,868.968171418,711.290460778,Other,329.413303704,Yes,Yes
6339,Reds,415.191886893,743.618659114,840.195451476,Healthcare,148.598426773,Yes,No
6340,Reds,383.512188739,673.951354883,866.313079765,Environment,152.249663718,Yes,No
6341,Oranges,763.045094992,867.566841856,679.240255206,Environment,262.420469562,Yes,No
6342,Yellows,365.831843308,602.9999941,576.99682004,Education,126.706768003,Yes,No
6343,Blues,625.666373209,642.180564723,682.786256746,Financial,132.311997577,Yes,No
6344,Browns,591.659359136,103.633512802,26.1508481259,Financial,382.476119935,No,No
6345,Oranges,791.975703431,879.511075614,696.00359364,Education,144.86123943,Yes,No
6346,Pinks,760.868212657,742.242445471,850.259708105,Military,51.2792106743,Yes,Yes
6347,Reds,405.085172231,672.451059103,838.578584796,Healthcare,21.966580671,Yes,No
6348,Yellows,445.765917953,,678.547268006,Social,161.13926023,Yes,No
6349,Yellows,345.911884769,534.467753688,616.120742327,Healthcare,56.0511464015,Yes,No
6350,Blues,436.971983217,582.692431817,611.604193098,Healthcare,343.830946406,Yes,No
6351,Yellows,427.666361598,531.735454732,588.537108262,Healthcare,116.720497968,Yes,No
6352,Yellows,312.893402488,542.074913949,623.40629861,Financial,269.400539738,Yes,No
6353,Reds,644.380637394,708.667655079,699.452925802,Financial,78.8656497114,Yes,No
6354,Yellows,405.263251057,643.173336892,635.622512549,Healthcare,46.211959177,Yes,No
6355,Whites,30.5255763233,525.925122238,621.735869309,Foreign_Affairs,167.56341831,Yes,Yes
6356,Browns,30.611315577,899.734832292,639.64458498,Environment,347.430146096,No,No
6357,Yellows,411.161580208,563.579327652,642.573297065,Financial,89.2277067691,Yes,No
6358,Greens,854.613877018,880.72383129,811.618532753,Foreign_Affairs,51.472360449,Yes,Yes
6359,Greens,992.374137188,687.86255412,674.831937766,Foreign_Affairs,126.933183198,Yes,Yes
6360,Reds,391.146550071,717.317953193,848.866414135,Education,67.0157677967,Yes,No
6361,Blues,581.210260753,639.799772034,661.923644937,Financial,80.0259347789,Yes,No
6362,Yellows,372.740213382,581.021334821,631.726662725,Social,53.7924573291,Yes,No
6363,Blues,391.153354989,540.037111292,566.34576273,Environment,176.062305742,Yes,No
6364,Yellows,457.685615438,570.973509266,637.820303981,Environment,37.9484429226,Yes,No
6365,Oranges,427.921100746,571.777203955,740.962087671,Financial,36.188479556,Yes,No
6366,Reds,612.108074464,700.992710538,720.768305938,Healthcare,117.593957878,Yes,No
6367,Yellows,389.124579316,576.92248839,666.639396043,Financial,227.642390193,Yes,No
6368,Yellows,403.750664144,535.114211462,608.393951332,Education,111.902618084,Yes,No
6369,Yellows,367.367647728,622.79900758,660.669543921,Environment,232.832078928,Yes,No
6370,Greys,439.259376517,593.640544757,728.92361711,Environment,36.3384459662,Yes,No
6371,Blues,403.540268124,592.068956052,595.905624663,Financial,337.652519114,Yes,No
6372,Yellows,447.677623623,590.285614169,633.949848134,Financial,129.294304951,Yes,No
6373,Yellows,417.85964784,581.877885194,593.149574683,Financial,80.9278126032,Yes,No
6374,Reds,644.586706849,667.265163351,729.405323924,Social,55.3073230617,Yes,No
6375,Yellows,353.185111883,602.41094744,629.62996886,Healthcare,45.4883426359,Yes,No
