,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
9820,Yellows,7,367.514054225,48090.2320082,Education,122.504684742,No,392.558309992,Yes,Female,After_16:00,0.888919835212,0.511892139912,5.53546571638,0.417221342213,7.74467932293,7.78251949465,7669.0,49.047896103,627.148529091,5179.8801581,70754.7435115,Yes,154102.026744,25.0429337157,787637.868605,72.782897111,15139.9024684,100,45_and_up,3,906.067114015,3,Motorcycle_or_truck,Hightech,604.755213669,0,No,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
9821,Yellows,10,350.260945224,53488.6089536,Healthcare,116.753648408,No,458.132226983,Yes,Female,By_16:00,0.43077533925,0.382598570082,6.30966746947,8.67693398846,4.38543794909,1.6063270648,5992.0,16.170484852,600.801176826,5782.92462348,70822.8600229,Yes,209885.1374,24.5112459256,723043.132466,80.8788006892,13758.168065,80,Below_30,1,911.980325714,15,Car,Public_Sector,650.892087743,0,No,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0
9822,Greens,7,877.305824245,48435.9885668,Foreign_Affairs,292.435274748,No,165.629774344,Yes,Female,After_16:00,0.861582854996,0.307636475423,9.81389850844,9.85748748295,9.10926736193,5.70153838722,9335.0,52.316934336,323.298619461,2302.89498236,30806.3346271,Yes,27433.2221493,17.980506652,209312.091374,60.7737571001,85820.8251919,40,30-45,0,353.765189436,16,Motorcycle_or_truck,Student_or_Unemployed,92.4669089727,1,Yes,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0
9823,Pinks,2,149.346100712,34853.8426637,Other,49.7820335708,No,700.128945399,No,Male,After_16:00,0.221155041363,0.575666978955,2.61867643334,2.08322470076,2.07099293126,4.91283624899,4562.0,72.9515878484,653.065307299,8307.42006858,80762.242044,Yes,490180.540185,25.5551424825,854421.103852,88.2282782812,2538.03290001,50,30-45,2,1018.96352738,3,Public_or_other,Student_or_Unemployed,722.383712534,0,Yes,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0
9824,Yellows,7,147.389895043,23937.9077019,Environment,49.1299650144,No,487.23640847,Yes,Female,By_16:00,0.588635388529,0.651549084112,3.45036411658,9.25934571307,3.36970949778,4.60029505193,8192.0,10.3505394654,525.570924705,5383.75559443,67757.1287141,Yes,237399.317739,22.925333688,553704.588277,69.950503204,2472.88342733,90,45_and_up,4,900.616512075,8,Foot_or_bicycle,Student_or_Unemployed,757.758077987,0,No,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0
9825,Reds,9,196.380545628,40473.0322462,Healthcare,65.4601818761,No,618.284750916,No,Female,By_16:00,0.99738993682,0.36307356623,5.60091035673,5.41260804748,1.94240025477,7.75487149367,6783.0,19.3850712851,672.416781657,7527.68107248,80718.2338437,Yes,382276.033216,25.9310003983,905630.595631,42.8275501123,4360.49559313,80,Below_30,2,1023.83076436,15,Motorcycle_or_truck,Services_or_Retail,713.654371547,3,No,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0
9826,Blues,5,461.533349101,88980.3746108,Social,153.8444497,No,578.378841643,No,Male,By_16:00,0.971036080038,0.864433395676,8.21043936303,0.531063838862,0.0876977597363,1.94268388674,5092.0,46.6048544506,671.924805315,7127.63802706,78902.7916614,Yes,334522.08446,25.9215124041,904220.195834,77.1798702423,23831.9591533,70,45_and_up,0,995.534707389,9,Public_or_other,Industry_or_other,665.928996883,0,No,7.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
9827,Pinks,3,203.299355009,53512.1589256,Other,67.7664516697,No,789.655612875,No,Male,By_16:00,0.36315748468,0.287437523715,7.95343009988,0.345304831862,4.62353503332,0.337882724125,7237.0,6.48759033065,413.031104021,8722.6183368,57275.029314,Yes,623555.986946,20.3231666829,342458.971632,91.0234130453,4670.05842357,50,30-45,2,685.658676068,14,Car,Student_or_Unemployed,469.930242323,1,Yes,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0
9828,Yellows,5,654.157411682,86168.4267334,Healthcare,218.052470561,No,395.172898119,Yes,Male,By_16:00,0.780793883838,0.0645303211641,0.0999714923091,7.20501223579,8.25406665215,8.60929890536,5279.0,17.2808523756,586.965484852,5125.65995089,67094.0487089,Yes,156161.619407,24.2273705724,690045.562871,6.91055366769,47774.9323882,80,45_and_up,2,859.500805586,6,Foot_or_bicycle,Public_Sector,583.429158816,0,No,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
9829,Blues,2,720.794688371,108592.508558,Social,240.264896124,No,451.969931148,Yes,Female,After_16:00,0.592262519291,0.924242446898,8.32947513321,8.39751472697,2.61045218911,4.35712887207,9582.0,25.1859547803,596.11318671,5711.9256849,69600.2041854,Yes,204276.818662,24.4154292756,711782.426602,14.3540517194,57977.4852054,70,45_and_up,0,890.995826785,16,Car,Hightech,618.593931262,0,No,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9830,Pinks,10,168.445323524,54883.4651036,Other,56.1484411745,No,977.470860375,No,Male,After_16:00,0.0420269232709,0.353056909982,8.53422279935,6.93594967481,6.95112209767,0.784084710758,3216.0,67.8730344865,95.9998629987,9966.70832974,39533.6482796,Yes,955449.282882,9.79795197981,20081.881496,94.2630038364,3218.7958875,50,45_and_up,2,515.378584765,5,Foot_or_bicycle,Industry_or_other,662.463244056,3,Yes,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9831,Pinks,1,578.562044962,188668.350843,Other,192.854014987,No,978.296204284,No,Female,After_16:00,0.90143547277,0.435390443075,1.81948041543,1.40228566714,0.619634697214,1.22889413498,5848.0,86.0188095132,678.135366412,11139.2327757,93417.0326677,Yes,957063.463316,26.0410323607,921703.236469,64.8551927647,37395.5251117,50,Below_30,0,1198.04640416,15,Foot_or_bicycle,Student_or_Unemployed,979.789907912,1,Yes,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0
9832,Greys,4,321.62087568,49635.1118486,Education,107.20695856,No,462.984049872,Yes,Male,By_16:00,0.199297277024,0.433792262105,0.285937578883,8.36777582997,2.8152490058,8.925748209,4900.0,48.3675059164,597.939344768,5825.71918826,73198.2272691,Yes,214354.230436,24.4527983014,716296.441086,54.0887578391,11610.5389222,100,30-45,2,964.712311796,4,Public_or_other,Public_Sector,760.536993036,3,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0
9833,Yellows,3,109.301959361,20064.3463839,Environment,36.4339864537,No,550.704118238,No,Male,After_16:00,0.303496281384,0.846448509954,5.15352318762,4.13293543039,1.85157932341,4.74915876286,8686.0,26.1871556519,515.674234898,6538.38965218,68818.1457537,Yes,303275.025844,22.7084617466,533191.9388,82.4322669767,1373.86935536,90,Below_30,2,914.878026531,14,Motorcycle_or_truck,Hightech,791.401606598,0,No,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0
9834,Reds,9,384.837295726,66606.4830136,Financial,128.279098575,No,519.230987381,No,Male,After_16:00,0.439218779327,0.762688484974,5.53255303297,3.81207994418,1.59842688125,6.77944802446,5356.0,68.7087982893,636.266792947,6464.8434597,73744.7661113,Yes,269600.818256,25.2243293855,810809.507468,44.2910544574,16593.8062299,60,Below_30,0,929.269644783,1,Car,Hightech,609.412864785,2,No,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
9835,Whites,3,461.066413055,114743.052658,Foreign_Affairs,153.688804352,No,746.593436925,No,Male,By_16:00,0.556775927776,0.336586245801,4.12320398958,9.21095413854,0.214394889772,2.24863573909,6336.0,59.7490303451,791.344803542,9048.62397633,97167.0337662,Yes,557401.760059,28.1308514543,1254130.10967,74.1237405455,23783.9373874,40,30-45,3,1247.02968982,3,Car,Industry_or_other,920.320045876,0,Yes,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
9836,Blues,10,501.336813447,64355.5619191,Education,167.112271149,No,385.103747778,Yes,Male,By_16:00,0.629887252813,0.624102655798,8.86986613739,4.03279726394,4.41942059668,2.56140732439,8162.0,86.4497855539,572.875879988,4996.78923775,65906.1640871,Yes,148304.896552,23.9348256728,657356.88323,50.0437456882,28103.6234397,100,30-45,2,848.214535806,4,Foot_or_bicycle,Hightech,588.231738079,1,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9837,Yellows,5,624.435436782,103811.12781,Healthcare,208.145145594,No,498.743929451,Yes,Female,By_16:00,0.822971582413,0.666950535262,2.06566367764,3.87278190814,0.0111619057134,8.60429468099,5442.0,37.4967208132,605.006247423,6197.45178935,76052.6244631,Yes,248745.507164,24.5968747491,733407.492244,2.18757204711,43542.5467799,80,Below_30,2,1011.1947519,18,Car,Hightech,833.629472546,0,No,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
9838,Greens,9,131.451825736,28079.0263873,Other,43.8172752453,No,640.820914357,No,Male,By_16:00,0.192078354536,0.189143352443,1.06111748144,7.24755565403,2.4627998122,5.42368862312,6596.0,26.7373899929,505.43932608,7419.08779573,62220.2167732,Yes,410651.444277,22.4819778062,512062.172356,51.700012642,1973.77088517,50,45_and_up,2,755.740857576,2,Public_or_other,Student_or_Unemployed,473.526745336,1,Yes,6.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0
9839,Blues,9,263.215805899,52357.6271135,Environment,87.7386019663,No,596.74562781,No,Female,After_16:00,0.800574974157,0.427313994383,9.78026341414,8.71497939341,7.20086695626,6.40823526308,9555.0,53.1829142943,650.041653689,7267.53958548,78359.8508542,Yes,356105.34431,25.4959144509,846419.911424,63.5635616025,7795.80087697,90,45_and_up,3,997.143418195,2,Public_or_other,Industry_or_other,704.862734187,0,No,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
9840,Oranges,6,312.322756438,44862.3339282,Education,104.107585479,No,430.922816255,Yes,Male,By_16:00,0.114892099285,0.0222349243704,4.84207766596,2.438660888,8.0867914157,9.35592165217,9111.0,58.6515801726,583.204856605,5475.63787575,72452.727101,Yes,185694.473569,24.1496347095,681499.80412,1.74575624987,10952.4969398,100,30-45,3,969.512537272,4,Foot_or_bicycle,Services_or_Retail,803.071769406,0,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
9841,Greys,6,642.732679749,98201.6563614,Social,214.244226583,No,458.36313971,Yes,Male,By_16:00,0.695575638209,0.336938200053,2.70837977761,6.45851495676,1.19506656658,8.6246161093,3083.0,37.1323200641,626.650758439,5836.93291398,74778.882164,Yes,210096.767845,25.0329933975,786583.520032,70.5398920923,46124.8328508,70,Below_30,3,976.227390344,8,Public_or_other,Public_Sector,732.810787555,1,No,7.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0
9842,Blues,1,805.922927249,112949.951931,Healthcare,268.64097575,No,420.449455322,Yes,Female,After_16:00,0.988242704654,0.0809097939637,5.11753743747,7.05747078639,5.73821068974,0.237838758621,3719.0,71.4442175813,569.379340426,5343.25323407,66950.9803757,Yes,176777.74448,23.8616709479,649435.811386,38.5547834681,72446.6148275,80,45_and_up,6,864.334012809,20,Public_or_other,Hightech,619.695321787,0,No,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
9843,Yellows,7,409.600752532,68991.2635364,Education,136.533584177,No,505.306177613,No,Female,By_16:00,0.442506720079,0.72123347153,1.96430960204,6.41747599002,1.74354895717,0.587200259324,3570.0,62.8919398645,589.087505306,6231.23678674,75054.6313405,Yes,255334.333134,24.2711249287,695404.241639,7.3754131794,18787.9531924,100,30-45,1,1001.08819638,9,Foot_or_bicycle,Public_Sector,840.757647679,0,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
9844,Oranges,9,882.191406598,112916.902611,Social,294.063802199,No,383.987766486,Yes,Male,After_16:00,0.171600244241,0.82683781744,2.72614428075,0.898076633457,9.67366259312,6.54616338899,9558.0,2.31170221232,573.820587709,4987.51884028,69707.07094,Yes,147446.604811,23.9545525466,659685.148998,64.2359313322,86777.5835661,70,Below_30,1,930.351042392,16,Foot_or_bicycle,Hightech,751.02747361,0,No,7.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
9845,Blues,4,347.901517018,64556.5819167,Social,115.967172339,No,556.679796656,No,Female,By_16:00,0.559446941828,0.657136146678,1.05676414678,2.36005750485,9.85694013536,2.89382266579,4717.0,6.66501102969,634.113181934,6835.02433043,74504.203754,Yes,309892.396005,25.1816040381,805387.977961,14.5554916468,13574.3522327,70,45_and_up,1,937.491422887,14,Foot_or_bicycle,Services_or_Retail,622.243158962,0,No,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
9846,Yellows,9,424.180843598,53779.7125333,Financial,141.393614533,No,380.354605906,Yes,Female,By_16:00,0.941858838079,0.0798102975823,7.70646035904,0.301196046639,2.0944577828,1.48013184546,6254.0,16.9361902401,604.39477323,5012.33560552,68809.5131913,Yes,144669.626234,24.5844416904,731584.78203,18.5687143588,20143.5478452,60,30-45,1,886.162561552,2,Foot_or_bicycle,Public_Sector,608.34361011,1,No,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
9847,Greys,5,833.240835667,124437.198167,Financial,277.746945222,No,448.023642772,Yes,Male,By_16:00,0.439670726424,0.23928681924,6.90138286911,3.07187785162,8.4992303676,3.6836631503,7000.0,30.5586633971,596.707304339,5673.65103639,72277.9334244,Yes,200725.184482,24.4275930934,713313.105013,93.8232831424,77431.1125255,60,45_and_up,2,949.772571881,7,Car,Student_or_Unemployed,735.867267398,0,No,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0
9848,Yellows,9,439.24859976,58156.2646529,Social,146.41619992,No,397.198292844,Yes,Male,After_16:00,0.565390455769,0.378329545958,9.88011539681,0.900145391934,5.33953488106,0.822016149759,5788.0,34.4469523057,624.139138461,5220.26120536,71019.7030736,Yes,157766.483838,24.9827768365,780129.839697,36.614451441,21594.119799,70,30-45,1,913.101597777,8,Public_or_other,Hightech,623.313087757,0,No,7.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
9849,Yellows,4,360.308257756,51750.4321462,Social,120.102752585,No,430.884646956,Yes,Female,By_16:00,0.176542734494,0.357203023043,4.31922426214,5.29096605256,4.57483204547,0.513036972843,8158.0,77.5563098025,582.424382443,5473.69523445,68811.4742847,Yes,185661.578983,24.1334701699,679524.706511,3.44394405838,14554.7739312,70,30-45,1,891.02007609,14,Car,Hightech,647.499334391,0,No,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9850,Yellows,5,614.663588248,103255.935169,Healthcare,204.887862749,No,503.963162012,No,Female,After_16:00,0.227198399603,0.0604240791872,2.81538513489,4.14396052947,6.07974326238,0.199203405064,4768.0,89.4913847093,597.687154035,6235.00592819,75618.5307791,Yes,253978.868665,24.447641073,715810.187215,29.8408520874,42193.9241647,80,30-45,3,1006.49268314,13,Foot_or_bicycle,Hightech,836.355856613,0,No,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9851,Yellows,2,624.84711016,82429.294988,Social,208.282370053,No,395.757427606,Yes,Male,By_16:00,0.0209170959424,0.0226809841115,0.384935475886,2.27801372996,6.17704017088,4.63103740942,6447.0,61.3364575198,609.912292748,5177.39886156,70038.0422089,Yes,156623.941505,24.6964024252,745022.948967,31.3925127732,43599.828045,70,45_and_up,1,904.087730576,16,Foot_or_bicycle,Hightech,631.181848683,2,No,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
9852,Yellows,8,117.03273969,16019.7417897,Education,39.0109132302,No,410.64769992,Yes,Female,After_16:00,0.986545878928,0.587711156579,2.75468315231,1.12367957598,4.1948569729,7.31064765016,4353.0,17.2427922022,621.244653697,5348.96630659,71206.3624169,Yes,168631.53345,24.9247799127,772942.042811,27.2560225567,1570.86226428,100,Below_30,3,915.962767505,14,Foot_or_bicycle,Public_Sector,631.555618372,0,No,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
9853,Yellows,4,822.964430642,108201.705986,Social,274.321476881,No,394.433958348,Yes,Male,By_16:00,0.961957061198,0.183165813098,3.39413994923,8.90073284972,3.33178270143,3.10835372657,6759.0,99.9041889096,649.650842476,5243.64126843,73924.7539564,Yes,155578.147498,25.4882491057,845159.794707,74.6836899081,75536.5941549,70,Below_30,2,955.592398985,2,Public_or_other,Student_or_Unemployed,662.926489845,0,No,7.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0
9854,Whites,9,766.56625474,231602.18104,Foreign_Affairs,255.522084913,No,906.388115603,No,Female,After_16:00,0.730822237208,0.699433350936,3.87601787923,8.72404034017,4.55946146511,9.10788414301,3807.0,3.96537375636,968.337251739,11000.5556595,113952.082232,Yes,821539.416107,31.1181177409,1877186.82407,30.369594181,65557.0579633,40,30-45,1,1420.32721047,10,Car,Hightech,916.369744681,0,Yes,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9855,Greys,9,384.264992227,78947.8582858,Social,128.088330742,No,616.354806314,No,Female,After_16:00,0.285624357639,0.106635442236,7.14411468944,6.40789373545,0.779625221621,1.34019812569,8427.0,88.093036646,607.168292384,7377.88464791,74302.7225706,Yes,379893.247266,24.6407851414,738596.122207,58.0810585292,16544.7088031,70,30-45,2,939.635367094,18,Public_or_other,Industry_or_other,663.096846633,7,No,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
9856,Whites,4,356.710962777,62425.3560076,Foreign_Affairs,118.903654259,No,525.007884717,No,Male,By_16:00,0.0180245726369,0.886667578015,6.62975996034,7.8477134346,3.66939286469,3.8219065452,8934.0,8.68432056159,573.999763879,6398.07837492,71257.6854852,Yes,275633.279015,23.9582921737,660200.055765,45.413550688,14266.9826504,40,Below_30,2,925.895583239,5,Motorcycle_or_truck,Public_Sector,713.590014552,0,Yes,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
9857,Reds,10,613.352212941,74818.9674989,Environment,204.450737647,No,365.951076333,Yes,Female,By_16:00,0.360501161544,0.36211524182,3.98672618903,4.33655756526,8.74225474196,5.33576685935,3215.0,83.475191053,681.444206858,5022.39917704,81026.8791223,Yes,133920.190269,26.1044863358,929990.546688,85.5769305024,42014.554862,90,Below_30,6,1090.98563894,14,Public_or_other,Public_Sector,882.18149026,0,No,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0
9858,Purples,8,776.093091225,77383.5545239,Environment,258.697697075,Yes,299.127342063,Yes,Male,After_16:00,0.392665126827,0.0250768321566,1.24542287784,6.13034264883,1.10246262979,7.9417194007,9839.0,91.4357722271,723.740290463,4438.75400156,76198.2582464,No,89477.1667698,26.9024216468,1048483.65952,81.8976462353,67193.1961689,90,30-45,5,968.537043325,7,Public_or_other,Industry_or_other,574.516095404,1,Yes,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0
9859,Greens,10,446.750382023,147138.827275,Other,148.916794008,No,988.06067009,No,Female,By_16:00,0.737415389158,0.534355597338,8.10972129228,4.22521934845,8.44875374809,9.47615091223,6352.0,74.2832119809,923.764831842,11728.1363646,110457.921885,Yes,976263.887779,30.3934998288,1708540.10733,96.9880116172,22335.1283315,50,Below_30,0,1359.75319711,9,Public_or_other,Services_or_Retail,859.117562883,1,Yes,6.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0
9860,Pinks,5,316.106386789,23951.2231757,Military,105.368795596,No,227.308502866,Yes,Male,After_16:00,0.494345657062,0.631907224655,0.337548661046,9.12074943539,2.40014899755,9.19077228056,7596.0,51.3042157982,129.753577057,2532.59218277,28149.1414554,Yes,51669.155475,11.3909427642,34513.8383143,87.4357831664,11217.951881,30,45_and_up,2,441.783216206,2,Car,Industry_or_other,604.548293137,0,Yes,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
9861,Whites,6,256.487559253,85006.0353515,Foreign_Affairs,85.4958530844,No,994.270859752,No,Male,By_16:00,0.0394902471453,0.00655425200239,5.33542148769,6.28560674842,1.12892793724,5.38284253329,8396.0,42.0430260245,996.553226796,11935.8150511,119614.759328,Yes,988574.542552,31.5682312903,1988240.4123,34.0071532177,7405.03674772,40,30-45,0,1496.06187202,13,Motorcycle_or_truck,Industry_or_other,999.473763847,1,Yes,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
9862,Blues,1,320.591429176,44376.2831559,Healthcare,106.863809725,No,415.260164035,Yes,Female,After_16:00,0.781263105804,0.728112828918,6.00069351727,2.53726987401,7.77389032766,8.06472162716,5745.0,36.9610699126,597.779132862,5348.15990607,69699.6428269,Yes,172441.003834,24.4495221397,715749.299596,30.8444149792,11536.7376388,80,30-45,2,901.655266616,1,Public_or_other,Services_or_Retail,644.256061274,0,No,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
9863,Greens,3,443.051780672,147636.679561,Other,147.683926891,No,999.680078051,No,Female,After_16:00,0.308886372251,0.631670590956,3.45428189961,2.12290254189,6.46172020352,2.6187959942,8957.0,56.8297589663,991.287009311,11979.3747991,119058.923117,Yes,999360.258452,31.484710723,1967299.17587,32.899330114,21968.2261888,50,Below_30,3,1486.93938239,7,Foot_or_bicycle,Hightech,989.626132417,0,Yes,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
9864,Reds,8,166.570582735,20245.0509597,Healthcare,55.5235275782,No,364.621122662,Yes,Female,By_16:00,0.756434346782,0.0293573790696,5.69235460134,7.10564099951,7.61567082489,0.667265665252,8366.0,2.58843798656,662.065833354,4970.34289333,77786.8377351,Yes,132948.563091,25.7306399717,877846.652686,50.7339098258,3148.3856423,80,Below_30,2,1037.16944884,11,Public_or_other,Hightech,809.696173108,0,No,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0
9865,Browns,10,1314.34042888,142051.281026,Financial,438.113476293,Yes,324.233991221,Yes,Female,After_16:00,0.378835838055,0.328111019684,4.75935477531,5.95505838748,0.429164688103,8.82291491609,8305.0,72.6298242342,555.882306701,4354.10452561,65441.4822839,No,105127.681063,23.5771564592,619016.638749,3.98264348041,192391.531586,60,45_and_up,2,868.780951177,6,Foot_or_bicycle,Student_or_Unemployed,672.126952048,0,No,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
9866,Yellows,9,152.299356431,19853.776219,Financial,50.7664521437,No,391.080632596,Yes,Male,After_16:00,0.502176015871,0.754947785288,2.69871038152,8.69699366624,6.12750965403,3.29979812028,4895.0,76.8640165683,572.32144798,5055.44922192,67393.7812489,Yes,152944.061191,23.92324075,656155.181776,1.83353286702,2637.99911541,60,45_and_up,2,879.40811984,15,Public_or_other,Services_or_Retail,650.421506796,0,No,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
9867,Greens,1,375.602148313,113901.929815,Foreign_Affairs,125.200716104,No,909.754619298,No,Female,After_16:00,0.460288193077,0.245895811822,4.43881985731,4.44938171888,9.86804160057,6.5071437764,7678.0,45.1103377389,916.653042983,10930.8522789,107798.373085,Yes,827653.467334,30.2762785524,1682251.45709,22.2137163626,15810.4200291,40,30-45,2,1329.01322492,16,Foot_or_bicycle,Services_or_Retail,826.100048609,0,Yes,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
