,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
6627,Reds,6,105.562056796,21064.1421778,Financial,35.1873522653,No,598.628223544,No,Male,After_16:00,0.268073766958,0.51059187646,6.16980396444,0.187751261983,7.2124417522,4.00826039957,6865.0,32.5670912629,636.843589117,7259.96941368,76433.4088338,Yes,358355.750024,25.2357601256,812413.761435,98.5652816715,1283.33711171,60,30-45,1,965.831659172,16,Car,Hightech,665.619213226,0,No,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6628,Yellows,3,484.919351071,18194.564869,Education,40.3836652957,No,450.542681941,Yes,Male,After_16:00,0.149175665108,0.52941049845,2.74496594677,8.86407404207,4.33438676642,9.46432350436,7832.0,94.826697465,597.406878861,5700.24057713,73302.6948035,Yes,202988.708251,24.4419082492,715026.627411,30.1140063675,1681.22408801,100,Below_30,0,970.783913552,4,Public_or_other,Industry_or_other,776.126908767,4,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0
6629,Blues,8,264.607501012,51164.6687622,Social,88.2025003374,No,580.081840837,No,Male,After_16:00,0.559336893028,0.912455224199,4.47265133727,2.85105182556,7.19142821617,3.46198785817,9603.0,83.5498412838,621.434317996,7043.68704437,74397.0223854,Yes,336494.942069,24.928584356,773595.691341,69.8424387258,7877.88356611,70,30-45,2,939.492236616,7,Motorcycle_or_truck,Services_or_Retail,644.386332672,0,No,7.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
6630,Greys,6,93.9304826694,14203.3675512,Financial,31.3101608898,No,453.634447973,Yes,Male,By_16:00,0.668676383328,0.663852589671,9.80800599325,4.64077244047,7.32914168388,0.320181210991,4868.0,66.975555988,629.602390649,5795.54926103,75439.2593951,Yes,205784.212388,23.9342510876,794016.726483,68.4831518913,1021.63633583,60,30-45,1,989.381303504,10,Motorcycle_or_truck,Student_or_Unemployed,754.751414245,1,No,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0
6631,Yellows,3,481.311923808,57682.7280765,Healthcare,160.437307936,No,359.534380242,Yes,Female,By_16:00,0.149669047445,0.579321916681,7.14220812544,3.46643564757,1.18526087608,9.62234423729,9736.0,49.9201426515,528.427867777,4652.19953797,62440.0333715,Yes,129264.970576,22.9875589782,559452.588549,58.1120562973,25910.5670857,80,45_and_up,1,968.922284161,9,Public_or_other,Services_or_Retail,611.031281966,1,No,4.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0
6632,Oranges,3,539.558393768,144789.054347,Financial,179.852797923,No,805.041990003,No,Male,After_16:00,0.529072482605,0.117418945534,7.96294638421,1.63870168384,4.0496649663,8.27748023905,4246.0,48.0204998981,878.971613054,9808.36312614,100630.991408,Yes,648092.605668,29.6474554229,1546720.17199,65.1772750309,32536.8817185,60,30-45,3,1233.04709712,12,Motorcycle_or_truck,Student_or_Unemployed,722.93689275,0,No,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0
6633,Yellows,9,153.500599771,19829.6077341,Healthcare,51.1668665902,No,387.547822557,Yes,Female,By_16:00,0.366225571372,0.821563749807,9.39496132778,0.27122521773,4.31612841785,3.52423232282,4663.0,21.6923780274,583.190133866,5041.8584933,67969.9581442,Yes,150193.314769,24.1493298844,681259.292059,47.9706354206,2679.21510325,80,45_and_up,1,883.765782114,20,Foot_or_bicycle,Services_or_Retail,640.279758758,2,No,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
6634,Pinks,2,551.669745263,183324.814648,Other,183.889915087,No,996.926963399,No,Male,By_16:00,0.930481326766,0.855209875852,8.52054504212,5.05165635375,8.00929635065,2.12748802034,5774.0,28.0748104677,985.323886387,11939.9174068,118651.324895,Yes,993863.370352,31.389869168,1943727.92981,40.3194214916,34009.390786,50,Below_30,3,1483.82453336,5,Car,Hightech,994.680678549,2,Yes,6.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
6635,Yellows,5,794.517966707,110251.572796,Social,264.839322236,No,416.296084226,Yes,Male,By_16:00,0.20862799068,0.194092978956,4.44260051707,5.01022162614,7.66584583325,5.53824886912,6354.0,10.5127458461,574.598301273,5312.15744481,67262.3612054,Yes,173302.429742,23.9707801557,661370.862331,62.2124306625,70414.7059245,70,Below_30,1,867.843376779,2,Public_or_other,Industry_or_other,618.150594421,0,No,7.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0
6636,Greys,7,56.3938741776,11688.5912964,Education,18.7979580592,No,621.801115821,No,Female,After_16:00,0.405303291278,0.666387152858,4.4443630497,6.13849315559,0.502993110567,9.30041126441,7013.0,2.13457965292,597.255429811,7412.52201783,73127.4840464,Yes,386636.627636,24.4388099099,714702.351501,90.4073657002,382.161185255,100,30-45,3,920.936752599,10,Car,Hightech,642.453508376,0,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6637,Pinks,4,160.773033061,44165.5818703,Other,53.5910110204,No,824.122945795,No,Male,By_16:00,0.0388379448559,0.320913694799,7.21778596751,9.69526871573,3.36592665641,2.65958660981,8500.0,47.2334773047,391.28755359,9023.80456512,64644.4121885,Yes,679178.629785,19.780989702,307886.514214,43.8457548385,2935.58747321,50,45_and_up,2,854.817132436,8,Foot_or_bicycle,Hightech,840.492079252,0,Yes,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6638,Reds,7,819.112803656,106987.19731,Environment,273.037601219,No,391.840526114,Yes,Male,After_16:00,0.544972459087,0.426303959917,4.8544861027,7.29715218535,5.53139444673,8.78754449543,4971.0,56.2353628455,726.807300082,5372.0198613,84403.3484946,Yes,153538.997905,26.9593638664,1057751.60759,64.5949476864,74832.5692805,90,45_and_up,5,1119.34269973,8,Foot_or_bicycle,Services_or_Retail,852.064154093,0,No,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0
6639,Reds,5,271.711868452,36927.9124929,Environment,90.5706228175,No,407.725058569,Yes,Female,After_16:00,0.190287748352,0.562841123668,5.95871772151,6.09240190359,0.677990994882,8.42697214102,5603.0,17.7066198783,687.580776989,5452.41213967,81762.3469854,Yes,166239.723385,26.2217615158,946814.312169,86.7287333589,8303.60834036,90,30-45,1,1090.56387538,5,Car,Services_or_Retail,861.937340458,0,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
6640,Reds,5,185.239503797,24596.3020643,Healthcare,61.7465012655,No,398.3432512,Yes,Female,After_16:00,0.677013220266,0.624653669074,0.0827951193787,3.69001816493,1.46134601673,3.89585697791,5428.0,13.5145765729,716.798818958,5417.03014992,83259.3296379,Yes,158677.345777,26.7730987926,1028841.76692,65.2679343242,3884.3769198,80,Below_30,1,1101.1182372,19,Public_or_other,Services_or_Retail,832.329950039,0,No,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0
6641,Greens,2,193.71969638,37436.4189731,Other,64.5732321268,No,579.751357337,No,Male,By_16:00,0.154827384278,0.78207862284,5.54312305991,1.38138617855,2.42953105364,9.12661476061,4709.0,64.6565649658,791.877845931,7381.26926523,85309.041661,Yes,336111.636334,28.1403241973,1255257.01628,92.3989601433,4244.27553942,50,30-45,1,1033.77478211,7,Motorcycle_or_truck,Services_or_Retail,526.219170075,0,Yes,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0
6642,Greys,4,1012.36770949,141867.044348,Social,337.455903165,No,420.401726619,Yes,Male,After_16:00,0.85985888564,0.352627135115,4.74538808223,3.53193140356,8.86371228844,6.45494276658,6249.0,61.0862334957,593.977406924,5391.97208003,71266.1244847,Yes,176737.611744,24.3716517069,706770.508667,16.0861550365,114223.942484,70,45_and_up,1,937.513373204,15,Motorcycle_or_truck,Industry_or_other,721.787068621,0,No,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
6643,Whites,8,245.280545178,38136.4576593,Foreign_Affairs,81.7601817259,No,466.442917008,Yes,Female,By_16:00,0.508789773798,0.220865247073,7.02178223291,2.23389846506,2.92447552783,6.35662421351,3108.0,97.5695023779,575.725227081,5815.87962424,74055.8784636,Yes,217568.994827,23.9942748813,664268.053231,76.3266103575,6776.48749758,40,30-45,1,1001.06505494,14,Foot_or_bicycle,Hightech,872.536117737,2,Yes,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6644,Blues,10,315.598684228,61192.7681059,Financial,105.199561409,No,581.68273029,No,Male,By_16:00,0.668590040179,0.389795705443,4.8856454622,4.36789696105,9.51056517428,0.651733670384,6152.0,63.7747720815,685.324553075,7187.47640905,80085.0626612,Yes,338354.798717,26.1787041901,940599.451087,43.1150628021,11182.1472822,60,45_and_up,1,1009.10150124,18,Public_or_other,Services_or_Retail,668.282260882,0,No,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0
6645,Blues,8,117.45593843,23945.3810899,Education,39.1519794768,No,611.600777531,No,Male,After_16:00,0.609851021785,0.590432590107,1.89443845768,2.55868704524,0.229591685347,2.95212467201,3560.0,68.3240951039,664.302706586,7444.61318848,79210.5650919,Yes,374055.511077,25.7740704311,883899.039487,18.6008920893,1582.02947643,100,Below_30,2,999.665890789,8,Foot_or_bicycle,Industry_or_other,681.266754218,0,No,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
6646,Yellows,10,888.27875383,121753.708348,Environment,296.092917943,No,411.201014849,Yes,Female,After_16:00,0.190269392915,0.919519818155,6.28096387256,2.0072819246,0.100212832913,0.168429750483,7822.0,18.5000758385,526.623937591,5165.25802367,63388.3052684,Yes,169086.274613,22.9482883368,555707.090955,94.7405974381,87977.1089742,90,45_and_up,1,825.254971592,19,Public_or_other,Student_or_Unemployed,620.346652551,2,No,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0
6647,Reds,8,310.218048781,58415.2121078,Social,103.40601626,No,564.911155273,No,Female,By_16:00,0.322449308354,0.0874124302063,8.5451211757,8.16163456067,2.44454641128,0.105859765317,5976.0,49.4145982899,665.784287002,6980.68012674,78515.4748572,Yes,319124.613352,25.8027961082,887792.746631,68.4736617608,10806.2102151,70,Below_30,1,995.897892467,18,Car,Services_or_Retail,680.401837275,1,No,7.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0
6648,Oranges,4,294.591158954,36476.6009208,Social,98.1970529845,No,371.46329561,Yes,Female,After_16:00,0.300763238454,0.0916100088507,4.28462302079,0.928495943081,9.43058020668,3.81347300718,7326.0,78.6115834955,586.390223108,4887.41340232,70893.2214916,Yes,137984.979986,24.2154955165,688856.586792,37.6273594564,9750.85826783,70,45_and_up,2,948.965522046,4,Foot_or_bicycle,Industry_or_other,768.135983375,4,No,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
6649,Blues,5,543.516176837,84313.8238153,Education,181.172058946,No,465.379840059,Yes,Male,After_16:00,0.075289492961,0.597328031668,0.672676500399,4.37710215803,4.56189386547,2.56004513474,8644.0,1.04972003028,600.127867892,5854.05413637,70585.5983474,Yes,216578.395533,24.4975073812,721419.856857,37.6579908188,33014.4870016,100,Below_30,3,905.433752828,5,Car,Public_Sector,637.561375438,1,No,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0
6650,Greys,4,214.335635838,31996.5669291,Financial,71.445211946,No,447.847603186,Yes,Male,After_16:00,0.196921821916,0.337071006885,2.11795184063,3.40338259237,7.45905250078,4.52607962536,9116.0,9.10264179111,591.85270131,5662.18143448,71927.5960407,Yes,200567.47568,24.3280229635,701774.738599,62.5457981601,5185.86352195,60,Below_30,5,946.2776411,3,Motorcycle_or_truck,Hightech,737.650899204,0,No,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0
6651,Greens,2,810.155352081,257520.801887,Other,270.051784027,No,953.597854631,No,Female,By_16:00,0.0519603085704,0.223294808995,9.12066738587,5.34904038766,5.71491590003,0.295843211934,5678.0,37.077666563,834.207057083,11204.3926605,101581.043865,Yes,909348.868357,28.8826428341,1393576.57019,38.5747101856,73208.0178401,50,30-45,2,1251.21821879,15,Car,Services_or_Retail,810.144163901,1,Yes,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
6652,Yellows,2,221.102092169,41307.0771309,Financial,73.7006973896,No,560.47064131,No,Male,By_16:00,0.273780382005,0.47757386975,9.222172359,0.375486442354,3.40211539296,7.8338424745,4393.0,95.6635316368,577.012876362,6758.73216582,72714.6478628,Yes,314127.33977,24.0210923224,667198.433827,49.7272887267,5515.4934931,60,Below_30,0,945.480758326,11,Public_or_other,Hightech,740.244210939,0,No,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
6653,Yellows,10,85.1421599292,11035.5380676,Social,28.3807199764,No,388.839256959,Yes,Female,By_16:00,0.402909799246,0.0148634384386,1.11268166453,1.40398436459,9.51318899868,6.9332839665,3797.0,84.5914073987,562.144621152,5012.6818119,65371.1143403,Yes,151195.967753,23.7095892236,633011.523232,68.344316911,843.845986356,70,45_and_up,2,844.580982119,11,Foot_or_bicycle,Student_or_Unemployed,599.533794773,1,No,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0
6654,Yellows,7,679.102377864,115532.107823,Education,226.367459288,No,510.374186231,No,Female,After_16:00,0.515998207033,0.37623421941,2.98871306004,9.43872119766,3.74133271864,9.2716502212,4702.0,32.867810037,599.387380533,6302.51662337,74211.324991,Yes,260481.809971,24.4823891917,719815.358653,75.5948092556,51478.5940838,100,Below_30,2,972.746352026,6,Foot_or_bicycle,Hightech,764.520581846,0,No,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6655,Yellows,7,295.039456365,51747.2576613,Education,98.3464854551,No,526.172922417,No,Female,After_16:00,0.287243273808,0.777069103904,4.09519279841,9.478501142,5.76679072808,6.77099294728,5419.0,36.5594444796,580.412662906,6422.55454998,74683.988997,Yes,276857.944284,24.0917550815,675133.284328,38.9447432943,9780.37768682,100,Below_30,1,994.685129801,16,Foot_or_bicycle,Public_Sector,839.392881887,0,No,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
6656,Yellows,7,93.4061893797,16250.0143601,Social,31.1353964599,No,521.914483442,No,Female,By_16:00,0.37550683273,0.233157952083,1.55239068903,4.9074562639,0.633561690338,2.16934651835,6930.0,35.7040608767,702.560063897,6624.26496221,84045.5898629,Yes,272394.728027,26.5058496166,988537.907272,76.5520613408,1010.54830917,70,Below_30,3,1096.84851743,13,Public_or_other,Student_or_Unemployed,824.70602316,0,No,7.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0
6657,Greens,8,432.363015998,140659.452613,Foreign_Affairs,144.121005333,No,975.981622443,No,Female,By_16:00,0.84169070702,0.588143216679,0.817868676968,1.40765103512,7.70340381889,8.96292480407,7333.0,74.6874736389,723.827013701,11207.4702518,80573.6422706,Yes,952540.127347,26.9040334095,1049101.23809,61.1135203391,20924.9851834,40,45_and_up,0,881.124943987,15,Car,Hightech,264.164938824,0,Yes,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
6658,Reds,1,328.716595287,43828.978096,Healthcare,109.572198429,No,400.000900998,Yes,Female,After_16:00,0.1223697674,0.645714020589,0.723741659895,2.00022885576,4.75038517499,8.20420459844,8249.0,11.0724538099,699.772036788,5399.55308356,83451.3173671,Yes,160000.720799,26.4532046601,980670.483454,7.99340656959,12125.638867,80,Below_30,1,1119.13272988,12,Public_or_other,Services_or_Retail,898.675613352,0,No,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0
6659,Oranges,3,807.88489672,221441.683832,Education,269.294965573,No,822.301610284,No,Female,After_16:00,0.343842612579,0.0468357177451,4.11506137345,9.01459586807,8.04600584088,4.68050454045,6336.0,18.7412159052,873.149567016,9969.31523687,100076.055484,Yes,676179.938276,29.5491043353,1526318.9371,51.3876953395,72799.0734487,100,Below_30,3,1221.21613543,11,Motorcycle_or_truck,Industry_or_other,706.302728169,3,No,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
6660,Blues,9,410.732050145,50618.448061,Healthcare,136.910683382,No,369.718759783,Yes,Male,After_16:00,0.620594060048,0.659219183493,6.33404792519,8.08661452495,2.31071998831,1.46810820326,7680.0,13.3633288555,571.497079311,4840.18175645,65730.3521716,Yes,136691.961336,23.9060050889,654194.297164,6.34675689507,18891.4459074,80,45_and_up,2,849.696788889,2,Motorcycle_or_truck,Hightech,596.755083063,2,No,4.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
6661,Greens,6,466.405405291,154851.507018,Foreign_Affairs,155.46846843,No,996.031597796,No,Female,After_16:00,0.246380634606,0.764745070133,0.401157573797,1.86235300498,9.27272122586,6.63587064017,5038.0,42.5852028187,987.515675543,11935.347329,118451.255907,Yes,992078.943808,31.4247621398,1952359.47069,52.5920622982,24335.9131445,40,45_and_up,1,1477.87736997,5,Public_or_other,Student_or_Unemployed,979.020204395,0,Yes,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0
6662,Whites,5,492.048953179,138828.709097,Foreign_Affairs,164.016317726,No,846.432300285,No,Female,By_16:00,0.958017042838,0.662989631761,4.19898105552,9.42196493968,1.19223335991,3.4661629796,6995.0,51.3538294937,995.417174123,10455.1573511,115136.709816,Yes,716447.638965,31.5502325526,1983485.1328,0.502499262802,27075.3687982,40,45_and_up,4,1439.51839938,1,Motorcycle_or_truck,Services_or_Retail,917.999425276,0,Yes,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0
6663,Yellows,5,905.157877699,104015.778607,Social,301.719292566,No,344.743545309,Yes,Female,After_16:00,0.189756604144,0.0659462306648,6.59399995115,5.58726148447,9.22737800051,8.9248155104,3440.0,9.67931242194,494.343828534,4436.12311016,59226.1286555,Yes,118848.112032,22.233844214,489707.166995,49.9382488662,91346.2507993,70,45_and_up,1,779.774715485,8,Public_or_other,Services_or_Retail,600.781830546,1,No,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
6664,Oranges,10,357.186716956,49755.4848263,Healthcare,119.062238985,No,417.894751941,Yes,Female,By_16:00,0.34344645869,0.607653862797,8.84345476283,4.24256756902,3.44274753937,8.4144245577,3401.0,89.2349631991,561.093666155,5301.13485172,69480.4807326,Yes,174636.0237,23.6874157762,630840.480745,43.3523094514,14304.8789912,80,45_and_up,4,926.96457163,7,Motorcycle_or_truck,Hightech,760.381593792,1,No,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
6665,Greens,4,538.199968162,136217.358249,Foreign_Affairs,179.399989387,No,759.294126575,No,Female,By_16:00,0.118381493725,0.813967270777,6.04990348686,0.464220626745,1.45428085933,9.45672658272,3326.0,61.1879665637,380.577799674,8354.0968651,51708.4752695,Yes,576527.570651,19.5084033092,290811.445647,52.910083998,32373.7561816,40,Below_30,4,600.063587663,11,Public_or_other,Industry_or_other,363.228310598,0,Yes,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0
6666,Greys,6,966.511791029,145390.577206,Financial,322.17059701,No,451.284439224,Yes,Male,After_16:00,0.180542731192,0.83409363078,7.8677052469,1.74903810257,5.89343917556,9.41653702175,3065.0,6.24116165563,568.304066743,5649.45252573,70302.277056,Yes,203657.645086,23.8391289007,647146.661874,78.557951306,104126.064174,60,45_and_up,1,929.778544202,3,Public_or_other,Industry_or_other,746.352880421,0,No,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0
6667,Greens,6,882.172717154,211324.63906,Foreign_Affairs,294.057572385,No,718.650559978,No,Female,After_16:00,0.282259414671,0.0218702096026,1.86367335729,9.69101373106,8.67401317926,7.67001798842,5243.0,24.8665397288,793.373894613,8773.25338901,76954.0899736,Yes,516458.627357,28.1668935918,1259668.01599,50.8087430382,86773.9134491,40,45_and_up,0,813.447623865,13,Car,Public_Sector,55.0921254326,1,Yes,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
6668,Whites,2,478.033945358,96580.9468403,Foreign_Affairs,159.344648453,No,606.113526737,No,Male,After_16:00,0.777168848086,0.328880677465,7.57527396781,6.87486933079,5.53736280883,7.85455382196,6284.0,65.9879452316,883.893536586,7828.92234054,99962.7363686,Yes,367373.607294,29.7303470647,1563975.47824,3.54008700233,25560.0616389,40,45_and_up,1,1268.01387228,14,Public_or_other,Student_or_Unemployed,823.796673358,0,Yes,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0
6669,Yellows,4,118.9571502,13978.0588454,Environment,39.6523833999,No,352.51497254,Yes,Male,By_16:00,0.859136554413,0.620720837498,9.1277588997,1.79786663735,4.22582302243,9.13725713966,6079.0,67.3670647433,595.893710682,4716.93714676,68298.7476665,Yes,124266.805865,24.4109342443,711177.426279,7.82800470479,1621.96389269,90,Below_30,3,889.69706032,8,Public_or_other,Hightech,636.282446905,0,No,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
6670,Reds,6,170.346766227,22644.7362444,Healthcare,56.7822554091,No,398.799520752,Yes,Female,By_16:00,0.466451936169,0.516274694586,0.899420601781,5.6569721899,9.04675108148,4.64358055266,6017.0,82.3468980379,684.987491082,5357.97018969,79966.3338152,Yes,159041.057752,26.1722656849,939623.992472,22.1703228541,3291.00678475,80,45_and_up,1,1056.10223048,14,Public_or_other,Industry_or_other,799.467072861,0,No,4.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
6671,Greys,1,465.195800622,68099.2957022,Environment,155.065266874,No,439.165372588,Yes,Female,After_16:00,0.236412821803,0.40432921797,0.977448073681,4.0778215765,9.77578944061,8.006754464,5591.0,96.7409183038,613.93071483,5619.51515554,73429.7730173,Yes,192866.224481,24.7776252863,755003.597748,68.4984775493,24210.3022576,90,Below_30,4,962.747756625,6,Foot_or_bicycle,Public_Sector,732.587152038,1,No,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
6672,Greens,5,173.083399744,54503.4825773,Other,57.6944665812,No,944.691680277,No,Male,By_16:00,0.830007812707,0.314958445728,2.50975632574,8.8082682807,5.93977995915,3.83333945181,4073.0,39.1759710154,937.943646104,11322.804095,112348.469629,Yes,892442.370785,30.6258656384,1761355.31123,5.39809914771,3396.34594067,50,Below_30,2,1400.6449577,13,Car,Services_or_Retail,924.053016352,0,Yes,6.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0
6673,Whites,7,400.634588971,96324.2516351,Foreign_Affairs,133.54486299,No,721.287584398,No,Male,After_16:00,0.360080159968,0.395490349969,8.38956905762,9.76860440336,1.02563860361,3.48935483256,7362.0,37.1337146731,854.456772436,8921.78938885,103289.734295,Yes,520255.779407,29.2310925632,1461909.74836,71.3712480851,17977.7752941,40,30-45,1,1333.99427897,16,Public_or_other,Student_or_Unemployed,985.708850686,0,Yes,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0
